User_ID,Install_Date,Campaign_ID,Device,Country,Age_Group,App_Version
U02832,2024-04-25,C003,iOS,USA,18-24,v2.3
U02833,2024-04-08,C001,Android,USA,35-44,v2.4
U02834,2024-04-14,C002,iOS,UK,55+,v2.4
U02835,2024-02-26,C002,iOS,Australia,18-24,v2.1
U02836,2024-04-21,C001,iOS,USA,55+,v2.4
U02837,2024-04-23,C004,iOS,UK,45-54,v2.1
U02838,2024-01-19,C001,Android,Canada,35-44,v2.4
U02839,2024-04-01,C004,Android,Canada,18-24,v2.4
U02840,2024-02-22,C004,iOS,UK,35-44,v2.4
U02841,2024-03-28,C001,iOS,India,25-34,v2.3
U02842,2024-04-12,C002,Android,UK,18-24,v2.4
U02843,2024-03-12,C004,iOS,USA,35-44,v2.3
U02844,2024-06-15,C001,iOS,USA,18-24,v2.3
U02845,2024-04-12,C005,iOS,Germany,45-54,v2.4
U02846,2024-01-17,C005,iOS,USA,25-34,v2.4
U02847,2024-06-10,C001,iOS,India,18-24,v2.3
U02848,2024-05-21,C001,iOS,USA,25-34,v2.4
U02849,2024-01-27,C005,Android,Canada,45-54,v2.3
U02850,2024-03-08,C003,Android,USA,45-54,v2.2
U02851,2024-05-28,C002,Android,USA,55+,v2.3
U02852,2024-03-20,C004,Android,USA,35-44,v2.4
U02853,2024-06-17,C001,iOS,UK,35-44,v2.2
U02854,2024-06-24,C005,Android,UK,55+,v2.4
U02855,2024-01-12,C002,iOS,UK,35-44,v2.1
U02856,2024-06-01,C003,Android,Germany,18-24,v2.3
U02857,2024-04-15,C006,Android,UK,35-44,v2.3
U02858,2024-06-02,C001,iOS,UK,35-44,v2.4
U02859,2024-03-18,C005,iOS,Singapore,25-34,v2.1
U02860,2024-04-06,C006,Android,USA,45-54,v2.4
U02861,2024-06-06,C002,iOS,UK,35-44,v2.2
U02862,2024-01-04,C005,Android,USA,45-54,v2.3
U02863,2024-04-23,C002,Android,Canada,35-44,v2.3
U02864,2024-03-22,C006,iOS,USA,35-44,v2.3
U02865,2024-03-03,C005,iOS,Germany,45-54,v2.4
U02866,2024-06-11,C001,iOS,Australia,18-24,v2.3
U02867,2024-03-26,C004,iOS,India,18-24,v2.4
U02868,2024-04-18,C001,iOS,UK,25-34,v2.4
U02869,2024-04-25,C002,Android,Australia,25-34,v2.3
U02870,2024-03-21,C004,iOS,UK,18-24,v2.4
U02871,2024-01-26,C001,Android,France,45-54,v2.2
U02872,2024-05-12,C004,Android,UK,45-54,v2.3
U02873,2024-01-28,C003,iOS,USA,35-44,v2.4
U02874,2024-02-02,C001,iOS,Canada,45-54,v2.3
U02875,2024-01-04,C006,iOS,UK,35-44,v2.4
U02876,2024-02-12,C004,iOS,UK,18-24,v2.2
U02877,2024-02-22,C003,iOS,Germany,25-34,v2.2
U02878,2024-03-29,C004,Android,France,25-34,v2.3
U02879,2024-03-30,C006,Android,USA,25-34,v2.3
U02880,2024-03-20,C001,Android,Australia,18-24,v2.3
U02881,2024-03-05,C002,Android,Singapore,18-24,v2.4
U02882,2024-04-19,C002,Android,USA,25-34,v2.4
U02883,2024-02-20,C005,iOS,UK,18-24,v2.4
U02884,2024-04-24,C002,iOS,Germany,35-44,v2.3
U02885,2024-06-07,C004,Android,USA,45-54,v2.3
U02886,2024-02-22,C001,iOS,Canada,35-44,v2.3
U02887,2024-01-08,C001,Android,USA,35-44,v2.4
U02888,2024-05-01,C002,iOS,USA,45-54,v2.1
U02889,2024-04-09,C006,Android,USA,35-44,v2.2
U02890,2024-04-08,C004,Android,UK,35-44,v2.3
U02891,2024-02-07,C002,Android,USA,18-24,v2.3
U02892,2024-01-10,C005,Android,Germany,35-44,v2.3
U02893,2024-04-11,C002,iOS,USA,18-24,v2.3
U02894,2024-02-14,C002,iOS,Australia,25-34,v2.2
U02895,2024-01-14,C005,iOS,USA,25-34,v2.1
U02896,2024-06-03,C004,iOS,Germany,18-24,v2.3
U02897,2024-06-15,C004,Android,Australia,18-24,v2.3
U02898,2024-02-07,C003,Android,USA,25-34,v2.3
U02899,2024-04-08,C005,iOS,USA,35-44,v2.3
U02900,2024-02-09,C006,Android,Canada,25-34,v2.4
U02901,2024-05-03,C003,iOS,USA,25-34,v2.3
U02902,2024-02-05,C002,iOS,France,45-54,v2.4
U02903,2024-05-18,C004,iOS,USA,25-34,v2.4
U02904,2024-05-22,C004,Android,UK,18-24,v2.3
U02905,2024-01-27,C001,iOS,Canada,25-34,v2.1
U02906,2024-02-10,C006,iOS,Singapore,25-34,v2.3
U02907,2024-01-13,C004,iOS,UK,18-24,v2.1
U02908,2024-01-30,C001,iOS,India,18-24,v2.4
U02909,2024-04-08,C002,iOS,UK,18-24,v2.4
U02910,2024-06-01,C004,iOS,Germany,25-34,v2.3
U02911,2024-01-03,C003,Android,UK,25-34,v2.1
U02912,2024-01-16,C006,iOS,Canada,55+,v2.3
U02913,2024-06-13,C006,Android,Germany,35-44,v2.2
U02914,2024-05-20,C004,iOS,USA,45-54,v2.3
U02915,2024-06-22,C005,iOS,UK,35-44,v2.1
U02916,2024-04-13,C006,iOS,France,25-34,v2.3
U02917,2024-05-30,C002,Android,USA,45-54,v2.1
U02918,2024-04-20,C006,Android,USA,18-24,v2.1
U02919,2024-06-14,C002,iOS,France,35-44,v2.4
U02920,2024-02-27,C006,iOS,USA,25-34,v2.3
U02921,2024-05-31,C002,Android,UK,35-44,v2.3
U02922,2024-05-23,C004,iOS,USA,25-34,v2.2
U02923,2024-05-16,C004,iOS,USA,25-34,v2.3
U02924,2024-01-04,C003,iOS,Canada,25-34,v2.3
U02925,2024-01-31,C003,Android,Australia,25-34,v2.3
U02926,2024-04-03,C001,Android,USA,25-34,v2.4
U02927,2024-05-25,C002,iOS,Australia,18-24,v2.1
U02928,2024-01-23,C001,Android,Germany,25-34,v2.4
U02929,2024-06-10,C003,iOS,France,25-34,v2.3
U02930,2024-01-21,C003,iOS,India,45-54,v2.3
U02931,2024-02-05,C006,Android,USA,25-34,v2.4
U02932,2024-01-31,C002,iOS,Australia,35-44,v2.2
U02933,2024-03-16,C002,iOS,UK,25-34,v2.4
U02934,2024-06-14,C003,iOS,Canada,35-44,v2.4
U02935,2024-04-21,C002,iOS,Canada,25-34,v2.3
U02936,2024-01-20,C002,Android,India,45-54,v2.2
U02937,2024-04-03,C002,iOS,France,25-34,v2.2
U02938,2024-05-04,C005,iOS,USA,25-34,v2.1
U02939,2024-05-27,C001,Android,USA,45-54,v2.4
U02940,2024-01-05,C006,iOS,Canada,18-24,v2.4
U02941,2024-03-28,C002,Android,USA,18-24,v2.2
U02942,2024-04-30,C006,iOS,India,35-44,v2.4
U02943,2024-03-12,C001,iOS,USA,55+,v2.4
U02944,2024-02-16,C001,iOS,USA,18-24,v2.4
U02945,2024-01-19,C002,Android,India,45-54,v2.3
U02946,2024-05-03,C001,Android,India,35-44,v2.4
U02947,2024-01-16,C001,iOS,Singapore,35-44,v2.4
U02948,2024-01-28,C006,Android,USA,25-34,v2.4
U02949,2024-01-12,C004,iOS,France,45-54,v2.1
U02950,2024-05-25,C001,iOS,USA,45-54,v2.3
U02951,2024-06-23,C001,Android,USA,35-44,v2.4
U02952,2024-01-23,C006,iOS,USA,35-44,v2.4
U02953,2024-02-28,C005,iOS,Canada,25-34,v2.3
U02954,2024-05-26,C001,Android,USA,35-44,v2.2
U02955,2024-04-30,C004,iOS,Germany,55+,v2.4
U02956,2024-05-11,C006,Android,UK,25-34,v2.3
U02957,2024-02-24,C006,Android,UK,25-34,v2.1
U02958,2024-03-31,C005,Android,USA,35-44,v2.1
U02959,2024-03-16,C001,Android,Germany,25-34,v2.2
U02960,2024-03-02,C002,Android,USA,18-24,v2.4
U02961,2024-05-19,C002,Android,USA,35-44,v2.2
U02962,2024-03-05,C006,Android,USA,25-34,v2.4
U02963,2024-03-22,C005,iOS,Singapore,45-54,v2.4
U02964,2024-03-17,C002,iOS,UK,25-34,v2.3
U02965,2024-04-23,C006,Android,USA,25-34,v2.3
U02966,2024-01-21,C002,iOS,UK,18-24,v2.4
U02967,2024-06-01,C001,Android,India,25-34,v2.1
U02968,2024-06-10,C004,Android,Australia,35-44,v2.4
U02969,2024-01-26,C006,Android,USA,25-34,v2.3
U02970,2024-06-02,C006,iOS,USA,25-34,v2.4
U02971,2024-06-23,C002,Android,UK,35-44,v2.3
U02972,2024-06-07,C002,iOS,France,55+,v2.4
U02973,2024-01-22,C004,Android,India,35-44,v2.2
U02974,2024-03-21,C005,Android,USA,55+,v2.1
U02975,2024-04-16,C004,Android,UK,25-34,v2.3
U02976,2024-02-16,C006,iOS,Germany,35-44,v2.3
U02977,2024-04-22,C004,Android,UK,25-34,v2.4
U02978,2024-05-06,C001,iOS,UK,18-24,v2.3
U02979,2024-01-13,C006,Android,Canada,25-34,v2.1
U02980,2024-02-29,C004,Android,UK,55+,v2.2
U02981,2024-06-22,C004,Android,Germany,18-24,v2.4
U02982,2024-05-28,C001,iOS,UK,18-24,v2.2
U02983,2024-01-12,C003,Android,Germany,18-24,v2.3
U02984,2024-06-09,C004,iOS,UK,35-44,v2.4
U02985,2024-06-06,C006,Android,USA,35-44,v2.2
U02986,2024-04-05,C004,iOS,UK,25-34,v2.1
U02987,2024-04-14,C006,iOS,Canada,35-44,v2.3
U02988,2024-04-19,C006,Android,USA,18-24,v2.3
U02989,2024-04-22,C003,iOS,Australia,18-24,v2.3
U02990,2024-03-09,C004,iOS,India,18-24,v2.2
U02991,2024-03-14,C002,Android,Singapore,45-54,v2.1
U02992,2024-04-10,C003,iOS,France,18-24,v2.3
U02993,2024-02-25,C001,iOS,UK,25-34,v2.4
U02994,2024-03-21,C002,Android,UK,18-24,v2.3
U02995,2024-02-17,C003,Android,Australia,35-44,v2.4
U02996,2024-02-26,C005,iOS,France,18-24,v2.4
U02997,2024-01-09,C003,Android,India,45-54,v2.1
U02998,2024-03-03,C001,Android,USA,45-54,v2.3
U02999,2024-03-03,C001,Android,UK,25-34,v2.3
U03000,2024-02-04,C004,iOS,India,25-34,v2.4
U03001,2024-04-26,C002,Android,Canada,35-44,v2.3
U03002,2024-03-23,C005,Android,UK,35-44,v2.3
U03003,2024-04-18,C002,iOS,UK,45-54,v2.3
U03004,2024-02-15,C005,Android,UK,25-34,v2.3
U03005,2024-01-20,C002,Android,India,35-44,v2.2
U03006,2024-04-23,C001,Android,France,18-24,v2.4
U03007,2024-01-02,C001,iOS,Singapore,18-24,v2.4
U03008,2024-06-18,C001,iOS,India,35-44,v2.3
U03009,2024-05-05,C004,Android,Canada,25-34,v2.4
U03010,2024-05-08,C002,iOS,USA,25-34,v2.4
U03011,2024-03-21,C003,iOS,Singapore,18-24,v2.4
U03012,2024-04-07,C003,iOS,UK,55+,v2.3
U03013,2024-03-01,C003,Android,Australia,45-54,v2.1
U03014,2024-04-06,C004,iOS,India,25-34,v2.2
U03015,2024-05-10,C002,Android,USA,18-24,v2.1
U03016,2024-05-11,C001,Android,USA,18-24,v2.2
U03017,2024-02-24,C004,iOS,Canada,45-54,v2.2
U03018,2024-06-18,C006,iOS,UK,25-34,v2.4
U03019,2024-06-16,C001,iOS,Germany,25-34,v2.2
U03020,2024-04-17,C006,Android,Canada,35-44,v2.4
U03021,2024-06-21,C001,Android,UK,18-24,v2.2
U03022,2024-01-13,C002,Android,UK,45-54,v2.2
U03023,2024-04-22,C003,Android,UK,45-54,v2.2
U03024,2024-02-19,C001,Android,UK,18-24,v2.3
U03025,2024-01-13,C002,iOS,UK,55+,v2.1
U03026,2024-06-01,C001,Android,USA,25-34,v2.4
U03027,2024-01-25,C004,iOS,Germany,35-44,v2.4
U03028,2024-06-02,C001,Android,France,55+,v2.1
U03029,2024-03-17,C002,Android,France,18-24,v2.4
U03030,2024-05-15,C001,Android,UK,18-24,v2.4
U03031,2024-05-18,C005,iOS,USA,18-24,v2.3
U03032,2024-02-21,C006,iOS,UK,18-24,v2.3
U03033,2024-04-04,C006,iOS,Singapore,25-34,v2.4
U03034,2024-01-11,C002,Android,India,18-24,v2.3
U03035,2024-04-10,C002,iOS,Canada,35-44,v2.4
U03036,2024-03-17,C004,iOS,USA,55+,v2.4
U03037,2024-06-03,C005,Android,Canada,25-34,v2.3
U03038,2024-06-03,C002,iOS,UK,18-24,v2.2
U03039,2024-01-31,C001,Android,USA,35-44,v2.4
U03040,2024-03-28,C006,iOS,USA,35-44,v2.2
U03041,2024-05-11,C005,Android,Singapore,25-34,v2.3
U03042,2024-06-01,C006,Android,Germany,55+,v2.2
U03043,2024-03-02,C004,Android,Australia,35-44,v2.3
U03044,2024-04-07,C002,iOS,USA,18-24,v2.2
U03045,2024-03-13,C006,Android,UK,25-34,v2.1
U03046,2024-05-16,C001,iOS,India,55+,v2.1
U03047,2024-06-25,C001,iOS,France,45-54,v2.3
U03048,2024-04-13,C001,Android,USA,45-54,v2.4
U03049,2024-04-09,C006,iOS,USA,25-34,v2.3
U03050,2024-05-30,C004,Android,Singapore,35-44,v2.4
U03051,2024-06-11,C002,iOS,Singapore,25-34,v2.3
U03052,2024-03-10,C002,Android,Canada,25-34,v2.4
U03053,2024-01-17,C002,Android,UK,18-24,v2.2
U03054,2024-01-06,C003,Android,Canada,55+,v2.4
U03055,2024-03-19,C003,Android,UK,25-34,v2.2
U03056,2024-04-05,C003,iOS,France,18-24,v2.4
U03057,2024-03-02,C001,Android,USA,18-24,v2.4
U03058,2024-05-30,C006,iOS,USA,55+,v2.2
U03059,2024-06-19,C006,Android,Canada,18-24,v2.4
U03060,2024-04-16,C005,iOS,USA,25-34,v2.4
U03061,2024-01-15,C002,iOS,Australia,25-34,v2.2
U03062,2024-06-23,C006,iOS,Canada,35-44,v2.3
U03063,2024-05-15,C005,Android,UK,18-24,v2.3
U03064,2024-05-20,C002,Android,Canada,25-34,v2.2
U03065,2024-06-17,C002,Android,USA,45-54,v2.4
U03066,2024-03-07,C002,Android,India,25-34,v2.2
U03067,2024-02-19,C004,iOS,Canada,45-54,v2.1
U03068,2024-05-15,C002,iOS,Germany,18-24,v2.4
U03069,2024-04-28,C002,iOS,USA,25-34,v2.2
U03070,2024-04-29,C001,iOS,UK,45-54,v2.4
U03071,2024-06-10,C004,Android,France,55+,v2.1
U03072,2024-04-04,C002,iOS,Singapore,18-24,v2.4
U03073,2024-05-03,C005,iOS,UK,25-34,v2.3
U03074,2024-06-18,C005,iOS,USA,35-44,v2.2
U03075,2024-05-26,C004,iOS,India,35-44,v2.3
U03076,2024-06-09,C004,iOS,UK,18-24,v2.2
U03077,2024-04-06,C004,iOS,UK,35-44,v2.2
U03078,2024-01-07,C004,iOS,Australia,45-54,v2.4
U03079,2024-03-29,C001,iOS,Canada,45-54,v2.4
U03080,2024-06-23,C001,iOS,UK,35-44,v2.4
U03081,2024-04-23,C001,Android,India,35-44,v2.2
U03082,2024-03-14,C002,iOS,Australia,45-54,v2.4
U03083,2024-03-31,C001,iOS,USA,25-34,v2.4
U03084,2024-04-30,C002,Android,Canada,25-34,v2.3
U03085,2024-04-09,C004,Android,UK,25-34,v2.2
U03086,2024-02-21,C002,iOS,USA,18-24,v2.1
U03087,2024-06-14,C005,Android,Canada,45-54,v2.3
U03088,2024-05-23,C004,iOS,UK,45-54,v2.4
U03089,2024-06-10,C002,Android,USA,45-54,v2.4
U03090,2024-05-02,C001,iOS,USA,18-24,v2.4
U03091,2024-02-25,C006,Android,UK,18-24,v2.4
U03092,2024-01-05,C004,Android,USA,55+,v2.3
U03093,2024-06-20,C005,iOS,Australia,35-44,v2.4
U03094,2024-02-17,C001,Android,USA,25-34,v2.4
U03095,2024-06-07,C006,iOS,USA,18-24,v2.3
U03096,2024-06-11,C005,iOS,Germany,18-24,v2.3
U03097,2024-05-16,C001,iOS,Germany,25-34,v2.4
U03098,2024-01-02,C003,iOS,France,55+,v2.4
U03099,2024-06-16,C003,iOS,India,18-24,v2.4
U03100,2024-02-14,C002,iOS,Germany,35-44,v2.2
U03101,2024-05-01,C004,iOS,USA,25-34,v2.3
U03102,2024-04-02,C002,iOS,Germany,55+,v2.4
U03103,2024-04-04,C001,Android,USA,18-24,v2.4
U03104,2024-06-21,C002,iOS,UK,55+,v2.1
U03105,2024-04-06,C004,iOS,USA,25-34,v2.3
U03106,2024-02-17,C001,Android,France,18-24,v2.2
U03107,2024-02-10,C004,iOS,France,25-34,v2.2
U03108,2024-06-18,C001,iOS,India,35-44,v2.4
U03109,2024-04-20,C006,Android,USA,25-34,v2.3
U03110,2024-01-10,C003,iOS,UK,18-24,v2.3
U03111,2024-05-03,C001,Android,Singapore,18-24,v2.3
U03112,2024-04-09,C004,iOS,Singapore,35-44,v2.4
U03113,2024-05-16,C004,Android,USA,18-24,v2.3
U03114,2024-02-23,C006,Android,India,35-44,v2.3
U03115,2024-01-30,C004,Android,USA,25-34,v2.1
U03116,2024-05-11,C004,Android,Canada,18-24,v2.2
U03117,2024-01-12,C001,Android,USA,18-24,v2.3
U03118,2024-04-06,C002,iOS,Canada,45-54,v2.2
U03119,2024-01-02,C004,iOS,USA,25-34,v2.3
U03120,2024-03-20,C003,Android,USA,25-34,v2.3
U03121,2024-04-25,C006,Android,UK,45-54,v2.3
U03122,2024-03-29,C002,Android,USA,25-34,v2.1
U03123,2024-03-03,C002,Android,USA,18-24,v2.4
U03124,2024-03-10,C003,Android,Singapore,25-34,v2.2
U03125,2024-06-11,C003,iOS,Canada,25-34,v2.3
U03126,2024-01-13,C004,Android,Australia,18-24,v2.3
U03127,2024-02-11,C003,iOS,Australia,25-34,v2.2
U03128,2024-01-21,C005,Android,India,35-44,v2.3
U03129,2024-05-25,C004,Android,USA,25-34,v2.4
U03130,2024-03-04,C002,iOS,USA,45-54,v2.4
U03131,2024-02-26,C002,iOS,UK,45-54,v2.3
U03132,2024-04-11,C003,Android,UK,35-44,v2.4
U03133,2024-03-07,C002,iOS,UK,45-54,v2.4
U03134,2024-03-08,C001,Android,France,35-44,v2.2
U03135,2024-02-27,C001,iOS,USA,35-44,v2.3
U03136,2024-02-25,C006,Android,USA,35-44,v2.3
U03137,2024-03-10,C001,iOS,Singapore,55+,v2.4
U03138,2024-04-24,C001,Android,UK,25-34,v2.1
U03139,2024-03-24,C002,Android,USA,25-34,v2.4
U03140,2024-04-15,C002,iOS,Canada,45-54,v2.2
U03141,2024-03-03,C001,iOS,Canada,45-54,v2.3
U03142,2024-01-17,C001,Android,Canada,45-54,v2.2
U03143,2024-04-01,C001,Android,UK,45-54,v2.3
U03144,2024-04-10,C005,iOS,Canada,18-24,v2.3
U03145,2024-06-09,C004,iOS,UK,55+,v2.4
U03146,2024-01-21,C006,Android,India,25-34,v2.3
U03147,2024-03-17,C001,Android,USA,18-24,v2.1
U03148,2024-05-18,C003,iOS,UK,45-54,v2.2
U03149,2024-04-14,C001,Android,UK,45-54,v2.2
U03150,2024-04-27,C002,iOS,UK,18-24,v2.3
U03151,2024-06-18,C002,iOS,USA,35-44,v2.4
U03152,2024-04-11,C005,iOS,UK,25-34,v2.4
U03153,2024-06-15,C002,Android,UK,45-54,v2.3
U03154,2024-05-29,C006,iOS,Germany,18-24,v2.4
U03155,2024-05-04,C002,iOS,USA,18-24,v2.1
U03156,2024-02-23,C005,iOS,UK,45-54,v2.4
U03157,2024-01-13,C001,Android,Canada,25-34,v2.3
U03158,2024-02-16,C002,iOS,France,55+,v2.2
U03159,2024-02-21,C001,Android,Canada,18-24,v2.2
U03160,2024-02-04,C002,iOS,UK,18-24,v2.1
U03161,2024-01-06,C001,iOS,USA,18-24,v2.4
U03162,2024-06-20,C006,Android,USA,45-54,v2.3
U03163,2024-04-19,C001,iOS,Canada,35-44,v2.3
U03164,2024-01-15,C001,Android,UK,18-24,v2.4
U03165,2024-02-29,C004,iOS,USA,25-34,v2.2
U03166,2024-02-25,C002,Android,Germany,18-24,v2.3
U03167,2024-04-27,C001,Android,Canada,35-44,v2.4
U03168,2024-01-05,C001,Android,Singapore,35-44,v2.2
U03169,2024-01-14,C006,iOS,France,35-44,v2.4
U03170,2024-03-07,C004,iOS,Australia,55+,v2.4
U03171,2024-05-01,C004,Android,USA,25-34,v2.2
U03172,2024-06-02,C006,iOS,USA,25-34,v2.3
U03173,2024-02-28,C003,Android,UK,35-44,v2.3
U03174,2024-03-27,C003,Android,UK,25-34,v2.1
U03175,2024-05-29,C005,iOS,USA,25-34,v2.4
U03176,2024-05-09,C004,iOS,UK,18-24,v2.2
U03177,2024-05-26,C004,iOS,UK,18-24,v2.1
U03178,2024-01-13,C001,iOS,USA,18-24,v2.3
U03179,2024-06-25,C003,Android,Germany,18-24,v2.4
U03180,2024-01-19,C002,iOS,France,25-34,v2.1
U03181,2024-06-10,C006,Android,USA,35-44,v2.3
U03182,2024-03-05,C004,iOS,USA,45-54,v2.4
U03183,2024-05-06,C001,iOS,India,55+,v2.4
U03184,2024-03-04,C001,iOS,UK,25-34,v2.2
U03185,2024-02-06,C001,iOS,Australia,35-44,v2.2
U03186,2024-06-14,C002,Android,India,35-44,v2.1
U03187,2024-05-18,C005,iOS,USA,25-34,v2.4
U03188,2024-01-05,C002,Android,USA,35-44,v2.4
U03189,2024-01-04,C002,iOS,UK,45-54,v2.3
U03190,2024-04-06,C004,Android,UK,35-44,v2.3
U03191,2024-06-23,C002,iOS,Australia,18-24,v2.3
U03192,2024-06-17,C001,Android,Canada,25-34,v2.2
U03193,2024-02-17,C002,iOS,USA,18-24,v2.4
U03194,2024-05-25,C001,iOS,India,25-34,v2.1
U03195,2024-06-03,C001,Android,Canada,55+,v2.2
U03196,2024-03-14,C001,iOS,France,55+,v2.3
U03197,2024-01-11,C001,iOS,Germany,35-44,v2.3
U03198,2024-04-21,C001,Android,France,35-44,v2.2
U03199,2024-06-08,C004,Android,Singapore,18-24,v2.3
U03200,2024-03-26,C004,Android,UK,35-44,v2.3
U03201,2024-02-19,C001,iOS,Australia,35-44,v2.1
U03202,2024-03-10,C003,Android,UK,45-54,v2.1
U03203,2024-06-13,C001,Android,UK,45-54,v2.4
U03204,2024-04-05,C004,iOS,India,18-24,v2.3
U03205,2024-02-09,C005,iOS,USA,55+,v2.2
U03206,2024-01-03,C001,Android,USA,25-34,v2.3
U03207,2024-04-09,C002,iOS,UK,45-54,v2.1
U03208,2024-04-09,C001,Android,India,25-34,v2.3
U03209,2024-05-02,C001,iOS,USA,35-44,v2.3
U03210,2024-04-12,C002,Android,Germany,35-44,v2.2
U03211,2024-04-21,C004,iOS,Australia,18-24,v2.2
U03212,2024-04-21,C005,iOS,UK,18-24,v2.4
U03213,2024-01-12,C002,Android,USA,45-54,v2.2
U03214,2024-05-04,C006,Android,Canada,45-54,v2.4
U03215,2024-01-24,C003,Android,UK,35-44,v2.3
U03216,2024-06-01,C006,iOS,Australia,18-24,v2.2
U03217,2024-06-27,C001,Android,UK,18-24,v2.3
U03218,2024-04-14,C001,Android,UK,18-24,v2.1
U03219,2024-02-20,C004,iOS,UK,25-34,v2.4
U03220,2024-01-01,C002,iOS,Germany,25-34,v2.4
U03221,2024-03-01,C003,iOS,USA,35-44,v2.4
U03222,2024-06-06,C001,Android,Germany,18-24,v2.3
U03223,2024-05-16,C004,iOS,USA,25-34,v2.2
U03224,2024-02-28,C001,iOS,India,45-54,v2.3
U03225,2024-04-08,C004,Android,UK,45-54,v2.3
U03226,2024-01-22,C003,Android,India,55+,v2.4
U03227,2024-04-13,C001,iOS,UK,25-34,v2.4
U03228,2024-01-28,C001,iOS,UK,25-34,v2.2
U03229,2024-02-27,C004,iOS,Australia,45-54,v2.4
U03230,2024-02-27,C002,iOS,Germany,35-44,v2.1
U03231,2024-05-02,C002,Android,Germany,35-44,v2.3
U03232,2024-05-03,C003,iOS,UK,35-44,v2.4
U03233,2024-05-28,C001,Android,India,25-34,v2.4
U03234,2024-03-09,C001,iOS,UK,35-44,v2.4
U03235,2024-01-30,C002,iOS,UK,55+,v2.3
U03236,2024-05-16,C004,iOS,USA,35-44,v2.2
U03237,2024-06-21,C001,Android,Germany,35-44,v2.3
U03238,2024-06-27,C006,iOS,USA,18-24,v2.4
U03239,2024-05-27,C005,iOS,USA,25-34,v2.3
U03240,2024-05-24,C006,iOS,USA,35-44,v2.4
U03241,2024-06-09,C004,Android,Germany,45-54,v2.3
U03242,2024-06-04,C001,iOS,USA,35-44,v2.3
U03243,2024-05-31,C006,iOS,Germany,35-44,v2.3
U03244,2024-01-06,C003,iOS,Canada,25-34,v2.4
U03245,2024-03-06,C003,Android,France,25-34,v2.2
U03246,2024-05-10,C001,Android,USA,25-34,v2.3
U03247,2024-03-03,C002,iOS,India,25-34,v2.3
U03248,2024-05-28,C003,iOS,Singapore,25-34,v2.3
U03249,2024-01-08,C002,iOS,Germany,18-24,v2.3
U03250,2024-04-10,C006,iOS,UK,45-54,v2.4
U03251,2024-02-11,C002,Android,UK,25-34,v2.3
U03252,2024-01-16,C001,iOS,USA,45-54,v2.3
U03253,2024-01-27,C005,iOS,France,35-44,v2.2
U03254,2024-06-19,C005,iOS,USA,45-54,v2.3
U03255,2024-06-07,C004,iOS,France,35-44,v2.2
U03256,2024-03-29,C002,Android,UK,55+,v2.3
U03257,2024-04-04,C006,iOS,UK,35-44,v2.4
U03258,2024-06-22,C002,Android,France,35-44,v2.3
U03259,2024-01-05,C006,Android,USA,18-24,v2.2
U03260,2024-05-24,C001,iOS,USA,45-54,v2.4
U03261,2024-04-20,C002,iOS,Germany,45-54,v2.4
U03262,2024-06-16,C001,iOS,USA,35-44,v2.1
U03263,2024-01-29,C004,iOS,USA,35-44,v2.1
U03264,2024-03-10,C006,iOS,Singapore,18-24,v2.3
U03265,2024-01-12,C002,iOS,USA,25-34,v2.4
U03266,2024-04-12,C005,iOS,USA,18-24,v2.2
U03267,2024-02-02,C001,Android,Canada,25-34,v2.3
U03268,2024-03-21,C006,Android,UK,45-54,v2.2
U03269,2024-01-03,C002,iOS,Canada,35-44,v2.3
U03270,2024-01-08,C002,iOS,India,25-34,v2.2
U03271,2024-03-24,C002,iOS,USA,18-24,v2.4
U03272,2024-02-29,C003,iOS,USA,18-24,v2.2
U03273,2024-03-26,C004,iOS,UK,45-54,v2.4
U03274,2024-01-15,C001,iOS,UK,18-24,v2.1
U03275,2024-01-18,C006,Android,UK,35-44,v2.2
U03276,2024-04-28,C003,iOS,USA,35-44,v2.4
U03277,2024-06-07,C002,iOS,Australia,25-34,v2.2
U03278,2024-05-29,C004,iOS,France,18-24,v2.4
U03279,2024-01-26,C002,Android,USA,25-34,v2.1
U03280,2024-01-18,C001,Android,USA,35-44,v2.3
U03281,2024-06-02,C001,iOS,USA,25-34,v2.4
U03282,2024-06-12,C001,Android,USA,45-54,v2.4
U03283,2024-03-16,C001,Android,USA,25-34,v2.3
U03284,2024-05-26,C002,iOS,France,35-44,v2.1
U03285,2024-02-29,C003,iOS,UK,18-24,v2.2
U03286,2024-01-22,C006,iOS,UK,45-54,v2.3
U03287,2024-06-02,C006,iOS,UK,25-34,v2.3
U03288,2024-02-14,C005,iOS,USA,18-24,v2.3
U03289,2024-02-20,C001,Android,USA,25-34,v2.1
U03290,2024-02-16,C001,Android,USA,45-54,v2.2
U03291,2024-03-24,C004,iOS,Germany,25-34,v2.2
U03292,2024-05-24,C005,iOS,Australia,18-24,v2.2
U03293,2024-04-07,C003,Android,USA,25-34,v2.2
U03294,2024-04-11,C003,iOS,USA,18-24,v2.3
U03295,2024-05-30,C004,iOS,USA,45-54,v2.2
U03296,2024-03-28,C001,Android,Canada,18-24,v2.1
U03297,2024-01-13,C003,iOS,USA,35-44,v2.3
U03298,2024-02-29,C005,Android,USA,18-24,v2.1
U03299,2024-06-01,C002,iOS,India,18-24,v2.2
U03300,2024-03-11,C004,iOS,USA,35-44,v2.4
U03301,2024-06-20,C004,iOS,USA,18-24,v2.4
